order_id,user_id,session_id,event_id,order_type,ticker,purchase_amount_krw,price_per_share_krw,fractional_shares,integer_shares,commission_krw,status,error_code,order_timestamp
ORD_1374024182fe,USR_8eb0c01dd875,SES_36807dab1940,EVT_14bc667fa5cb,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-03 12:44:02.919000
ORD_300bb55a27fd,USR_2df7e5699ace,SES_b10cc1255920,EVT_b9573c33ebaa,fractional,MSFT,45000,520000,0.0865,,112,success,,2025-03-04 18:55:23.668000
ORD_16cbcde5679e,USR_b58484e3d1a7,SES_35f292ef853e,EVT_397f40679054,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-07 23:30:24.426000
ORD_55712463c317,USR_dfe83878e005,SES_f6abc8d93cf8,EVT_dc094a72b89a,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-07 12:41:33.943000
ORD_526876cabed5,USR_8977d3ebc909,SES_966b48d768c0,EVT_2710cbe8d27e,integer,TSLL,150000,15000,,10,375,success,,2025-03-03 08:55:21.957000
ORD_0a07b929df66,USR_8cdbc3f21e10,SES_c51dbbc72e79,EVT_f70bab616cb7,integer,NVDA,9000000,900000,,10,22500,success,,2025-03-03 00:36:59.352000
ORD_09fb380db809,USR_082f658cf227,SES_68284925c0cc,EVT_26cd890151c3,integer,MSFT,3640000,520000,,7,9100,success,,2025-03-02 02:57:19.008000
ORD_28d5e9b9a3b2,USR_48d3348ed263,SES_02bf6a407a21,EVT_8bcf4ce2d743,integer,AAPL,1000000,250000,,4,2500,success,,2025-03-03 22:53:08.928000
ORD_e692102d1635,USR_c5e41c509e22,SES_255c5566bb52,EVT_6154bbc5ee49,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-02 19:14:09.740000
ORD_7f079fb50b3b,USR_7bfb5da321cd,SES_a97feb04f6c8,EVT_f2e67a8a24f2,integer,GOOGL,1920000,240000,,8,4800,success,,2025-03-02 23:42:56.714000
ORD_9a0236e0a413,USR_b09a4ca9bb0c,SES_983e696f7710,EVT_f0ab553a2b25,integer,AAPL,250000,250000,,1,625,success,,2025-03-06 12:22:51.139000
ORD_f32bf229132e,USR_576fb579f160,SES_983e2a603e22,EVT_c85bb9dbbf5e,integer,AAPL,500000,250000,,2,1250,success,,2025-03-05 18:03:08.452000
ORD_5e9d681f7f1e,USR_2809460679ff,SES_31d42d39bafe,EVT_84b297b6aeeb,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-04 20:43:16.220000
ORD_79f5844eb26f,USR_3ccdec6d54d6,SES_ed30b69f703c,EVT_e0a206d59d31,integer,AAPL,1500000,250000,,6,3750,success,,2025-03-01 13:54:41.469000
ORD_860f540c40b6,USR_2ba16ff322ae,SES_1f585e8a7089,EVT_157ea457a6be,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-01 19:21:13.402000
ORD_4dc62027774d,USR_2026f31328f4,SES_f7f260860dfa,EVT_3e6c490fb8c5,integer,MSFT,1560000,520000,,3,3900,success,,2025-03-03 01:16:47.499000
ORD_467ccf2dc42c,USR_0df831f9de58,SES_dffabe2e9753,EVT_942c9d0aa0ab,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-04 12:15:31.124000
ORD_d4b01cc60d11,USR_78106eb633b8,SES_e76211d9f98d,EVT_465e011c4212,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-05 22:02:51.222000
ORD_e7d113222a81,USR_e536637a1483,SES_29db8a2f644d,EVT_39cccb11c4b7,integer,PLTR,720000,80000,,9,1800,success,,2025-03-04 05:28:16.569000
ORD_ae91d252d5b8,USR_d8284bd3a190,SES_a47a9d7e6ec4,EVT_dc35a4cb26ec,integer,GOOGL,240000,240000,,1,600,success,,2025-03-03 12:06:09.365000
ORD_6f77c7d226a3,USR_a7eaaf6915d1,SES_28f358411840,EVT_ebb49091b17c,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-03 12:56:54.283000
ORD_e7863853a44a,USR_ba47dde3a59d,SES_1bf47a15ccae,EVT_a8d8b7ee0942,integer,MSFT,4680000,520000,,9,11700,success,,2025-03-03 02:10:18.223000
ORD_a3c6e7702d93,USR_ae122d5ad3f1,SES_3e5930eace62,EVT_d0878190dd2c,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-04 12:43:32.723000
ORD_e3a3fc8c3ab6,USR_7c8bc51c2e93,SES_a8390d632b19,EVT_0af269927c39,integer,TSLA,840000,280000,,3,2100,success,,2025-03-03 02:12:46.824000
ORD_9a98ffc1378f,USR_4bb7bf2fc4f3,SES_de91533b070e,EVT_0d47b0bb5d26,integer,PLTR,400000,80000,,5,1000,success,,2025-03-01 05:56:36.889000
ORD_4fd97ed73297,USR_3cfdc20e0024,SES_a5a3cacd800f,EVT_9cdb7a814244,integer,MSFT,2600000,520000,,5,6500,success,,2025-03-04 14:39:36.955000
ORD_1c1395bf3877,USR_bdba7640bf91,SES_278cb5d170d5,EVT_75043af9b840,integer,TSLL,30000,15000,,2,75,success,,2025-03-01 21:41:08.423000
ORD_aa7eccf0ce24,USR_df785f0e2535,SES_8cf650d623d6,EVT_63bf89321fa1,integer,TQQQ,375000,75000,,5,938,success,,2025-03-02 23:42:50.563000
ORD_99225c9e086f,USR_250961d5dd95,SES_3fb8a8122919,EVT_f2da3299f150,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-06 07:30:41.148000
ORD_9521be9adc3a,USR_b28e71320866,SES_165b627b5a63,EVT_f5a1c2d39bf0,integer,PLTR,320000,80000,,4,800,success,,2025-03-05 09:49:36.757000
ORD_fad00fe431fd,USR_d826a9b737c2,SES_d615ee7441bf,EVT_6316b2daf5f6,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-04 22:44:21.112000
ORD_53e0d41f3690,USR_b829a2772111,SES_5abedb33eba2,EVT_9c6cb5d05e3b,integer,PLTR,560000,80000,,7,1400,success,,2025-03-07 09:15:18.757000
ORD_f970d2b116a1,USR_35f4abb29deb,SES_3c5ae1050572,EVT_5a41e0680d3c,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-04 07:38:29.186000
ORD_b9e7f789a5aa,USR_fe1e4486d74e,SES_48596a4b6a6e,EVT_7a11edd8f8b3,integer,TQQQ,525000,75000,,7,1312,success,,2025-03-04 22:46:56.832000
ORD_6fff5b1c24df,USR_a60d496db419,SES_cdc04c4ddbd6,EVT_a82ab786fe32,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-05 19:15:44.682000
ORD_db26b8cf4632,USR_2760b2cc4c03,SES_1cfd2c0ab3a9,EVT_b1402a24a84b,integer,IONQ,80000,40000,,2,200,success,,2025-03-06 12:22:19.636000
ORD_e6f744f10343,USR_cafc9f3d3df4,SES_cd92814cf706,EVT_8e6d90469d38,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-05 23:56:20.774000
ORD_b5f688719cf1,USR_31408d549037,SES_0c9a3551dbef,EVT_ece104f29734,integer,QQQ,4060000,580000,,7,10150,success,,2025-03-01 22:28:53.429000
ORD_11869461174f,USR_e2748ae1181a,SES_f55abd558b1e,EVT_43f32a41655f,integer,GOOGL,2400000,240000,,10,6000,success,,2025-03-04 23:28:51.940000
ORD_33a096c3e52a,USR_3b537e2f1209,SES_5cede980b6cf,EVT_743493d26f68,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 16:20:24.052000
ORD_aebaa0958a81,USR_5824741acf73,SES_4d93998865a9,EVT_260d55f489df,integer,IONQ,240000,40000,,6,600,success,,2025-03-02 18:43:12.861000
ORD_30e7cd0d88ce,USR_a8e33d4aff5a,SES_f15c49e2d854,EVT_2f73c42343b7,integer,TSLA,840000,280000,,3,2100,success,,2025-03-03 12:27:47.319000
ORD_c87c3c4e0863,USR_98876d1fa416,SES_902ccf229d41,EVT_ec47a88a6232,integer,TSLA,560000,280000,,2,1400,success,,2025-03-03 16:44:57.833000
ORD_77edd39037d6,USR_f473733f37a2,SES_6c00715cca85,EVT_765b70110a70,integer,TSLL,45000,15000,,3,112,success,,2025-03-05 22:44:38.351000
ORD_09c8dadbd3e7,USR_df7607fa58dc,SES_3a0bea992e70,EVT_135e2006dd49,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-03 03:19:16.111000
ORD_906b1cc20cd7,USR_b59ff8853c93,SES_7fd886db0f53,EVT_4fdb5e0a754c,integer,TSLA,840000,280000,,3,2100,canceled,잔고부족,2025-03-07 07:20:56.551000
ORD_01c5322aa5de,USR_185bcceaf5b1,SES_fdd43a559a32,EVT_03bcb8f5a3d7,integer,IONQ,360000,40000,,9,900,success,,2025-03-03 22:47:33.634000
ORD_9fd54c2d8d22,USR_628697f5024a,SES_3a3614308c39,EVT_86284b6f0495,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-06 07:58:19.883000
ORD_eeecd5ea6d49,USR_55f9e04c8119,SES_a0d0e4d4250c,EVT_826b641570f6,integer,TSLA,840000,280000,,3,2100,success,,2025-03-06 07:22:00.963000
ORD_2ac490602756,USR_b9960f75c6cf,SES_a8287ccba8c9,EVT_68755aeb6493,integer,AAPL,750000,250000,,3,1875,fail,한도초과,2025-03-03 22:06:23.130000
ORD_0042dae37e06,USR_f6c9d9dcfbf4,SES_2060c8939d85,EVT_9d108f513aa3,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-07 05:43:59.094000
ORD_90003902a9d9,USR_06e9da80bb1a,SES_c49c1e758cd9,EVT_9faa0f72cab6,integer,NVDA,900000,900000,,1,2250,success,,2025-03-03 22:17:12.712000
ORD_cc467ad94b12,USR_38b36857a765,SES_e241dbd2e8d6,EVT_eb57ef15fa19,fractional,TSLA,21000,280000,0.075,,52,success,,2025-03-02 15:40:26.083000
ORD_fae1e3b5241a,USR_3b521c457e82,SES_88454c9d4a6f,EVT_2c61d64c2f4d,fractional,AAPL,8000,250000,0.032,,20,success,,2025-03-01 22:16:06.464000
ORD_c58083e9974e,USR_5f194fc3d9e5,SES_26077f275392,EVT_f3c8729366ca,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-06 00:12:35.349000
ORD_00b29cdcb532,USR_2d4cb1b27e16,SES_e681248cdb1a,EVT_2ba4de754761,integer,TQQQ,600000,75000,,8,1500,success,,2025-03-03 12:22:02.738000
ORD_e616b2bf7634,USR_e03d1ec78ac8,SES_08aca3ab14b6,EVT_52d96a0c87d4,integer,GOOGL,1200000,240000,,5,3000,success,,2025-03-04 08:17:16.959000
ORD_8f6d8275ac23,USR_5bf16a55e7e0,SES_374fa6d260ba,EVT_dff6fbee037d,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-06 19:55:37.615000
ORD_2708a9e65f73,USR_10bc5936eecc,SES_c716b242420b,EVT_5b4939ccfa9e,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-04 02:41:37.735000
ORD_606cb582bab9,USR_f78fea3d6ae8,SES_a09c04f13801,EVT_18159a56bcc2,integer,NVDA,7200000,900000,,8,18000,success,,2025-03-06 09:08:27.317000
ORD_d10e4b5e1f5d,USR_08dd5c99ada8,SES_85564e6d6f5a,EVT_eb42ee5103b1,integer,AAPL,250000,250000,,1,625,success,,2025-03-04 22:30:09.811000
ORD_99d88437f0b6,USR_4cd54d736311,SES_ba7afcf49691,EVT_49e225792bfe,integer,AAPL,1000000,250000,,4,2500,success,,2025-03-04 23:13:21.830000
ORD_90214d0b0881,USR_159dd4248296,SES_f54d2d5c53fb,EVT_014645a92e2b,fractional,TSLA,7000,280000,0.025,,18,success,,2025-03-04 02:47:51.080000
ORD_38a0fe3eb845,USR_793bb22903d1,SES_7c0616ea51c2,EVT_899ead81b970,fractional,NVDA,6000,900000,0.0067,,15,success,,2025-03-04 12:14:52.789000
ORD_dda4ff9a7cf2,USR_2edb027f6800,SES_f5413bb6851d,EVT_862b3ad4aef8,integer,TQQQ,150000,75000,,2,375,success,,2025-03-04 22:16:06.092000
ORD_c0ebf897eed4,USR_47e5ce07794d,SES_f1581eb4696c,EVT_6a07e35a38f4,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-04 23:55:03.133000
ORD_7471c0cff993,USR_af17352657cc,SES_6b8b8e3ecc4f,EVT_033ee06940b8,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-03 13:28:12.482000
ORD_0d11ec3d19c9,USR_0bacf0668d7f,SES_b7e4d246bee9,EVT_6233497d3f82,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-03 22:36:18.220000
ORD_f67de44af053,USR_2633d51c374b,SES_3b7bcee61c58,EVT_3e6226e7d7b9,integer,MSFT,520000,520000,,1,1300,success,,2025-03-05 13:58:56.297000
ORD_ca4db2bd2fdd,USR_77a1028a14f6,SES_be781cef0e53,EVT_cbcba75589cc,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-03 17:50:20.028000
ORD_3bd1f2be341f,USR_65c0df8a8185,SES_ec28938da115,EVT_078a3b84c613,integer,PLTR,640000,80000,,8,1600,success,,2025-03-02 23:22:34.772000
ORD_b46eeb79cec5,USR_768859443353,SES_0d79c1f644d7,EVT_af30fca1c98e,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-04 15:10:02.104000
ORD_2121ee2c84c0,USR_1ceb9d15e249,SES_2a2f6f89501b,EVT_b00800c7d19f,integer,TSLA,280000,280000,,1,700,success,,2025-03-04 12:08:44.956000
ORD_15d88d05030e,USR_dcf2d58eda96,SES_a8e44a47d79f,EVT_1a227c29417e,integer,PLTR,160000,80000,,2,400,success,,2025-03-01 09:49:54.983000
ORD_a83b493da81b,USR_48e00eb8a9a5,SES_fdb596b3c462,EVT_459aa9b44e37,integer,TSLA,280000,280000,,1,700,success,,2025-03-04 08:45:38.963000
ORD_b544ba443c52,USR_ac9dea63b27e,SES_cdcd5124077c,EVT_3ad5514398ab,integer,IONQ,360000,40000,,9,900,success,,2025-03-01 23:56:34.238000
ORD_973c5cbd29f4,USR_3299b479de74,SES_5aa96806c26c,EVT_98da8cd0947f,integer,TQQQ,450000,75000,,6,1125,success,,2025-03-04 00:33:37.567000
ORD_7a0a4b8990b0,USR_b95d9e196aa4,SES_6818debf58a0,EVT_e5b629e1aeb7,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-02 05:02:59.751000
ORD_11fb42b4c865,USR_dd312da15441,SES_792d411ec8a9,EVT_ade6877c6640,integer,MSFT,3640000,520000,,7,9100,success,,2025-03-05 07:47:32.023000
ORD_f62bd0f34019,USR_819ae040cdd0,SES_8550308e6686,EVT_5acb7a471da5,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-03 23:47:22.002000
ORD_ce8194902d5d,USR_aa14b54be0f1,SES_dfdd04be4478,EVT_817d0f8c961d,integer,AAPL,2250000,250000,,9,5625,success,,2025-03-02 12:13:08.205000
ORD_005ded6b9907,USR_0cb4bc651d7a,SES_8dc8dc812931,EVT_772dfae79f5e,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-03 23:18:15.908000
ORD_3f3cc8367175,USR_aff6b78980ff,SES_81a46298c52e,EVT_0f1ec0e972cc,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-06 16:56:43.279000
ORD_2ec8e5b3d302,USR_e5e8960431b0,SES_df5863f470e8,EVT_938726e642f6,fractional,PLTR,9000,80000,0.1125,,22,success,,2025-03-04 12:11:22.717000
ORD_9c13c556d499,USR_4142c780995c,SES_0f9ff550fabf,EVT_1014905a879d,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-02 01:52:53.387000
ORD_c0c0224349bd,USR_846eee5caaa8,SES_e02cb940c22f,EVT_e0bd72e2bfd8,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 12:30:24.930000
ORD_15b2717c0608,USR_5e325d12c109,SES_7e5317b09eb6,EVT_b74838fdf4d2,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-01 22:03:05.285000
ORD_50affc9262df,USR_3ce5c82edae5,SES_0062c8713055,EVT_569b2f3a3109,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-01 17:42:56.621000
ORD_02691d188366,USR_a24f1e632574,SES_7087c1667063,EVT_9aa9d8b36960,integer,PLTR,800000,80000,,10,2000,success,,2025-03-06 23:14:26.457000
ORD_a2a3a1d4fef9,USR_64b910c53909,SES_e3a437224ec2,EVT_6796b518d5dd,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-02 19:15:31.406000
ORD_90b32e179a41,USR_20ce78c80d3a,SES_1d8093053999,EVT_5aed6f5b4ed0,integer,TQQQ,300000,75000,,4,750,success,,2025-03-06 12:40:09.607000
ORD_3ab59be95173,USR_3269e160785e,SES_86ba826d9012,EVT_0220696318b2,integer,PLTR,720000,80000,,9,1800,success,,2025-03-01 22:15:04.575000
ORD_bba23a809fd8,USR_98db24dd253e,SES_adf74b5077cc,EVT_4cda1959e006,integer,AAPL,2250000,250000,,9,5625,fail,잔고부족,2025-03-05 13:32:20.162000
ORD_5190f6106d8f,USR_535cd2a516a2,SES_c945970621da,EVT_3cf919341cab,integer,PLTR,640000,80000,,8,1600,canceled,한도초과,2025-03-03 16:39:40.544000
ORD_b32e01e00773,USR_8829006fcef4,SES_de47a7e7520c,EVT_b2a166847f86,integer,TSLA,1960000,280000,,7,4900,canceled,잔고부족,2025-03-05 00:02:01.715000
ORD_b6648f85bd6d,USR_0428a991fd5c,SES_826cd322c22c,EVT_6d276fb31852,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-05 11:13:06.012000
ORD_e5378e2b38b5,USR_9a3e22bf454d,SES_bc74a4ecd864,EVT_bac1861d1467,integer,NVDA,6300000,900000,,7,15750,success,,2025-03-02 15:07:01.015000
ORD_3cbfb42dd80d,USR_734a7684993e,SES_39c42452b599,EVT_1ef6900664bc,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-02 21:56:31.915000
ORD_c8e17385a569,USR_ee2e35a51083,SES_3e37039dccca,EVT_21bd552cf5cf,integer,PLTR,160000,80000,,2,400,success,,2025-03-06 12:09:37.014000
ORD_d89aa6ea004c,USR_5341af352fbf,SES_f22ab79047d7,EVT_65e1bb31a9e0,integer,GOOGL,1920000,240000,,8,4800,success,,2025-03-02 11:30:48.348000
ORD_233d199513af,USR_eede4aa5ef2f,SES_35caf2b8b2ba,EVT_1b8961a7ccd6,integer,MSFT,4160000,520000,,8,10400,success,,2025-03-05 12:36:47.074000
ORD_27575646b1fb,USR_01bcb9006367,SES_e340f41346c2,EVT_2cdbfe8c1098,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-01 08:38:12.418000
ORD_7c4edb679236,USR_95bf84fbe86f,SES_3a6f4526165c,EVT_e77c2c65d85b,integer,AAPL,2250000,250000,,9,5625,success,,2025-03-02 12:44:33.286000
ORD_9981cf4594fc,USR_d5a6ca880ecd,SES_c7570e525d5f,EVT_48b70c514b28,integer,TSLA,280000,280000,,1,700,success,,2025-03-01 13:22:30.389000
ORD_81f7a39d7c7b,USR_611e702f47d8,SES_203d9969a1c7,EVT_4554f13a63d2,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-01 12:34:14.449000
ORD_6d66b5a92ed0,USR_b23a0a0a6d6f,SES_2fd07a446a2e,EVT_e8ad2464deaa,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-05 10:56:41.584000
ORD_83271344cd5b,USR_5f0953b18287,SES_6497ee166d8c,EVT_2bc5f1bdfb36,integer,AAPL,1750000,250000,,7,4375,success,,2025-03-03 14:07:37.555000
ORD_47e817e0e487,USR_0c83e90d378b,SES_e00b8b920446,EVT_6f324a1ada18,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-02 23:28:15.815000
ORD_9be7bacc7928,USR_1c265dfb0919,SES_07223e88b2da,EVT_3886152a8bcf,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-01 04:30:46.247000
ORD_03129ff627e7,USR_687cc170aa39,SES_e4baf284a5ec,EVT_17e63986e86b,integer,PLTR,80000,80000,,1,200,success,,2025-03-04 08:14:39.242000
ORD_ad07e66b644e,USR_360d495fec48,SES_7a8b369f83ac,EVT_cd7cc06bd581,integer,MSFT,3640000,520000,,7,9100,success,,2025-03-04 22:48:08.307000
ORD_209d0b161f20,USR_2f7f84ca8ec6,SES_7f8dbd6e2f61,EVT_816e2ba9ba07,integer,GOOGL,2160000,240000,,9,5400,success,,2025-03-02 17:49:19.770000
ORD_d3bb6a7a1290,USR_f907d5a615d6,SES_135cfd43dfe7,EVT_4a2e8fc1efbb,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-02 21:54:39.420000
ORD_d2125633c3f3,USR_2201586c6c2f,SES_d0fd23650266,EVT_b6d61938885e,integer,MSFT,4160000,520000,,8,10400,success,,2025-03-06 08:49:18.548000
ORD_cfb556d2b888,USR_d6010296bfcc,SES_193c1d3efe71,EVT_9884112323b2,integer,AAPL,250000,250000,,1,625,success,,2025-03-03 23:49:14.878000
ORD_5bc76ebdc0a4,USR_94b0d40caff7,SES_f3d2d936db96,EVT_3667d4cb0584,integer,QQQ,1160000,580000,,2,2900,success,,2025-03-06 23:58:54.049000
ORD_82490d70c4ed,USR_2219b61daf1d,SES_10764c1c5c13,EVT_41f5889926d0,integer,TQQQ,525000,75000,,7,1312,success,,2025-03-02 22:21:18.386000
ORD_daa0b5442e6c,USR_45ee7166377b,SES_3488e15b2531,EVT_33e1c70d7314,integer,TSLA,280000,280000,,1,700,success,,2025-03-03 03:08:05.718000
ORD_6efa623ab253,USR_8fd3daee3fd3,SES_466925b1f9d2,EVT_433e240fb486,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-04 18:36:26.562000
ORD_726ce49946f3,USR_5c6a4b07554d,SES_949ae690f805,EVT_9f2b2dfc2821,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 22:05:23.169000
ORD_f645c40e0041,USR_9cf1eca5f4fb,SES_70cfbb2af536,EVT_476fe3708795,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-05 08:07:56.180000
ORD_8c8b041f1767,USR_9e169006c855,SES_a5b2e7f605ed,EVT_d0e789c4cec0,integer,AAPL,500000,250000,,2,1250,success,,2025-03-07 03:01:50.683000
ORD_ea6088ba9151,USR_74f8324a8c32,SES_67d9b3f45f18,EVT_ce03f67e6952,integer,TSLA,560000,280000,,2,1400,success,,2025-03-02 12:03:02.996000
ORD_0991bbc2f644,USR_949d14448035,SES_54f2dae5d1e3,EVT_659e83fb8b7c,integer,QQQ,4640000,580000,,8,11600,success,,2025-03-01 12:40:10.482000
ORD_2320b89338cf,USR_7e286bc7fa23,SES_d21a645daf7d,EVT_759cbea1bb44,integer,GOOGL,1920000,240000,,8,4800,success,,2025-03-06 16:51:29.708000
ORD_72d8ad5a40a4,USR_df14634c4d8d,SES_48ec78ac74f2,EVT_56114238c1aa,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-05 05:10:55.735000
ORD_0dfe671fb482,USR_7294ec8107f9,SES_3c19d161c9eb,EVT_450da2eecdc2,integer,AAPL,2250000,250000,,9,5625,success,,2025-03-07 14:37:35.318000
ORD_0ca8a8c47782,USR_87fe68327b98,SES_d4a007ce62b7,EVT_aac223bc7d90,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-07 07:44:02.387000
ORD_1c174cd67b6a,USR_cc122d15487f,SES_e256225b343e,EVT_0eb5b6750af3,integer,MSFT,520000,520000,,1,1300,canceled,네트워크오류,2025-03-06 01:29:41.078000
ORD_d02198398bba,USR_c42d707a0c45,SES_b6b8ef6ef99f,EVT_b86d3f95d1c0,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-01 07:33:03.053000
ORD_032097355753,USR_cb7f65807253,SES_e0ad587baf22,EVT_37459c95077a,integer,PLTR,320000,80000,,4,800,success,,2025-03-07 07:49:08.254000
ORD_1365418a4ca0,USR_b2d92a4a3f9d,SES_26ad94153aae,EVT_d501c458e1bf,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-05 18:32:22.063000
ORD_bd5ba548d233,USR_a9d4092a47fc,SES_ecc0c79c7506,EVT_28ad49871f44,integer,QQQ,4640000,580000,,8,11600,success,,2025-03-04 01:33:43.005000
ORD_d53a0d0f3fe4,USR_1b0733d78337,SES_0b2b099be509,EVT_fcdd8b9ecc79,integer,AAPL,1500000,250000,,6,3750,success,,2025-03-07 23:55:53.182000
ORD_179060463e14,USR_1e0add964a81,SES_2e30e44bae2b,EVT_4648325d0197,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-06 10:34:35.012000
ORD_9183a1aa5e5e,USR_405077247de6,SES_9423b5d96b81,EVT_fd25320dafa4,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-03 13:24:28.318000
ORD_6ca1cc33c146,USR_461e5fc92256,SES_99629a2c0552,EVT_2ceba0e46a33,integer,PLTR,480000,80000,,6,1200,success,,2025-03-02 04:38:30.711000
ORD_ef466a930f35,USR_51dd85de6b44,SES_c28a002393a3,EVT_c5b8ed6866f2,integer,NVDA,900000,900000,,1,2250,success,,2025-03-01 22:44:18.127000
ORD_00bee938fe95,USR_1a6b167b1aa7,SES_a947ec0a1525,EVT_ab1c93a396f2,integer,TSLA,560000,280000,,2,1400,success,,2025-03-02 16:00:25.220000
ORD_354f495c96cb,USR_6f63f835e09d,SES_52c97f4affdd,EVT_d3dc367f9b1b,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-06 22:35:53.893000
ORD_205db52e8645,USR_7425241d462d,SES_9c42ce614481,EVT_4772d45277d0,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-06 01:01:26.806000
ORD_75e0f830e7fd,USR_522750f4e3ef,SES_0d24019970cb,EVT_73475694019b,integer,NVDA,900000,900000,,1,2250,success,,2025-03-02 14:09:37.701000
ORD_9d18340caddd,USR_aac90c0127fc,SES_a1ff487bb4b6,EVT_639f3f44f0a2,integer,TQQQ,225000,75000,,3,562,success,,2025-03-01 23:55:25.585000
ORD_d9d6c3a5db61,USR_528839d5a16e,SES_86017f783573,EVT_da86509eaa18,integer,TSLA,840000,280000,,3,2100,success,,2025-03-03 01:34:42.355000
ORD_12b43e422ecb,USR_f46b82b227f7,SES_6f67cb8a00bc,EVT_2afd76ca51b9,integer,QQQ,1740000,580000,,3,4350,success,,2025-03-02 08:06:16.122000
ORD_5a6bf772fc1c,USR_20d74f647ad1,SES_45bba7cda855,EVT_a824ab3dc0d7,integer,MSFT,3120000,520000,,6,7800,success,,2025-03-04 22:18:56.995000
ORD_679d28fc5b11,USR_f0b8174ff7b3,SES_1811be6430d2,EVT_564b4dbef87c,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-01 13:39:15.594000
ORD_572d1d779c05,USR_39e65bd79a37,SES_88925a027e56,EVT_dede44789d70,integer,NVDA,9000000,900000,,10,22500,success,,2025-03-04 08:22:36.881000
ORD_1cd47a037254,USR_2d15a8435ebc,SES_fc663e2a68bf,EVT_0d306f4a99c1,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-02 07:27:48.263000
ORD_591857449495,USR_6e5a0dc9b115,SES_5843697ca4a9,EVT_108a1c8e7654,integer,TQQQ,750000,75000,,10,1875,canceled,잔고부족,2025-03-06 08:02:09.452000
ORD_cadec02a9045,USR_b50c43206dc0,SES_dfc69dcfc97a,EVT_3205b3ef5668,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-04 12:23:19.913000
ORD_48754e6a42bc,USR_61db2d84f94c,SES_349a32649860,EVT_d4f394cd5af7,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-01 09:33:32.932000
ORD_ffcbb3072723,USR_20982937276f,SES_32022b1d130f,EVT_6319c2c115c6,integer,AAPL,1500000,250000,,6,3750,success,,2025-03-06 08:01:39.113000
ORD_3c805866b315,USR_2709bf6ba7d4,SES_254755ec9eb0,EVT_2bfec15c919b,integer,TSLA,560000,280000,,2,1400,success,,2025-03-03 23:10:32.957000
