user_id,experiment_group,gender,age_group,device_type,investment_type,acquisition_channel,first_trade_date,total_trade_count,is_first_fractional_exp
USR_c7f545d150e8,A,M,30대,ios,위험중립형,ad,2024-09-05,54,True
USR_ce705d11fe96,A,M,30대,android,안정형,ad,2024-04-06,188,False
USR_0b4a4e0d6ce7,A,F,40대,android,공격투자형,organic,2024-04-08,116,True
USR_5d4e04c4103f,A,F,20대,ios,안정형,organic,2024-12-22,47,False
USR_e3312d9eef24,A,F,30대,ios,위험중립형,ad,2024-10-02,51,False
USR_ca5490317826,A,M,30대,ios,위험중립형,ad,2024-03-09,199,False
USR_4754c0606c06,A,F,30대,ios,안정형,search,2025-01-24,41,True
USR_98c48dc40b3c,A,M,30대,ios,공격투자형,ad,2024-10-31,88,False
USR_c1300e6ae575,A,M,20대,ios,안정추구형,organic,2024-11-26,21,True
USR_9fe79a02dc17,A,M,30대,android,위험중립형,ad,2024-07-12,3,True
USR_3224aa3bb2d5,A,M,30대,android,안정추구형,search,2024-06-12,59,True
USR_b3cd355d4d8c,A,M,30대,ios,안정추구형,organic,2024-09-21,150,True
USR_841c25385c00,A,M,50대이상,android,공격투자형,ad,2024-10-10,165,True
USR_f2e8d51e46e9,A,M,20대,android,공격투자형,organic,2024-07-09,131,True
USR_c11fa786a00b,A,M,20대,android,적극투자형,search,2024-06-03,72,False
USR_ae3c54b65fac,A,M,20대,android,안정추구형,ad,2025-01-08,125,False
USR_14cbf36f6e63,A,M,30대,android,적극투자형,organic,2024-11-20,147,False
USR_f89b91b1e8ec,A,M,40대,ios,공격투자형,search,2025-02-18,107,False
USR_e6a9afd0055e,A,M,20대,ios,적극투자형,ad,2024-06-08,148,False
USR_a66cc4984013,A,F,30대,android,공격투자형,organic,2024-12-14,143,False
USR_0065af440144,A,F,30대,android,적극투자형,search,2024-03-26,93,False
USR_18a5f2955ce1,A,M,20대,android,공격투자형,organic,2024-12-14,127,False
USR_e45aae41b5ec,A,F,20대,ios,적극투자형,organic,2024-03-20,145,True
USR_42b0de55df83,A,M,30대,ios,위험중립형,organic,2024-04-01,19,False
USR_440fe7763265,A,M,30대,ios,위험중립형,ad,2024-12-02,30,True
USR_bb7848c94a69,A,F,50대이상,ios,공격투자형,ad,2024-09-30,71,True
USR_e6652d050b6a,A,M,40대,ios,안정추구형,ad,2024-04-15,162,True
USR_7431347bb3d5,A,F,30대,ios,안정추구형,organic,2025-02-10,24,True
USR_16fc941055b7,A,M,40대,android,적극투자형,ad,2024-11-02,179,True
USR_d6008aba01e3,A,M,40대,android,위험중립형,organic,2024-04-23,85,True
USR_25b90a77d016,A,M,20대,ios,안정형,search,2024-07-29,19,True
USR_bf304dfb0f01,A,F,30대,android,위험중립형,organic,2024-04-06,168,True
USR_fb1e3547b77c,A,M,20대,ios,공격투자형,ad,2024-05-03,8,True
USR_ece4550b875c,A,F,20대,ios,공격투자형,ad,2024-12-30,20,True
USR_7da4cdb357f0,A,M,20대,android,위험중립형,organic,2024-04-15,135,True
USR_89bce08b91ff,A,M,30대,android,안정추구형,search,2024-11-09,25,True
USR_9787b0d8a5e2,A,M,30대,ios,공격투자형,ad,2024-03-13,152,False
USR_e2a4373e51f6,A,F,40대,android,위험중립형,search,2024-05-07,122,False
USR_c58696910746,A,M,30대,ios,적극투자형,search,2024-09-17,186,False
USR_16cc4e9aaa44,A,F,30대,android,공격투자형,search,2024-11-22,185,True
USR_ce0707e6d960,A,M,20대,ios,안정추구형,organic,2024-03-16,89,True
USR_c2966da60d90,A,M,20대,ios,위험중립형,organic,2024-05-29,182,True
USR_0eb2103fd351,A,M,30대,android,공격투자형,ad,2024-11-11,135,True
USR_6d9e122d9f47,A,M,30대,android,적극투자형,organic,2024-08-31,115,True
USR_6e0bcb9dce5a,A,F,20대,ios,적극투자형,search,2024-08-02,144,True
USR_ceedd3f92702,A,F,20대,ios,공격투자형,organic,2025-01-23,153,False
USR_ae24b6f58c97,A,F,20대,ios,위험중립형,organic,2024-08-05,156,False
USR_2bbc71d80f40,A,F,20대,ios,적극투자형,search,2024-09-11,106,True
USR_f6c2b3ed8a1c,A,M,30대,ios,적극투자형,ad,2024-12-03,41,False
USR_c7afdacb1de4,A,M,20대,android,안정형,ad,2024-12-14,36,False
USR_70c68f0420cc,A,F,30대,android,공격투자형,organic,2024-12-21,191,False
USR_15f5828f458f,A,F,50대이상,android,위험중립형,ad,2025-02-10,39,False
USR_be2d2a072e28,A,M,30대,ios,위험중립형,organic,2024-03-21,15,True
USR_7c1c8d945d5e,A,F,30대,ios,안정형,organic,2024-10-18,25,True
USR_aa2af70af002,A,F,30대,ios,안정추구형,search,2025-01-10,152,False
USR_b19cd3b907a0,A,M,30대,ios,안정추구형,ad,2024-11-30,160,True
USR_8250cda3a471,A,M,40대,android,적극투자형,ad,2024-07-09,197,True
USR_b0e6b455333d,A,F,30대,ios,위험중립형,organic,2024-08-13,54,False
USR_7df89d5bbb71,A,M,40대,ios,위험중립형,ad,2024-06-25,45,True
USR_d3c37c522c17,A,M,30대,ios,위험중립형,organic,2025-02-14,15,True
USR_d6e5ec393704,A,M,20대,android,위험중립형,search,2024-06-01,64,False
USR_99e4eec99835,A,M,50대이상,ios,공격투자형,search,2024-06-11,118,True
USR_ace6b74f0649,A,M,30대,ios,적극투자형,ad,2024-11-28,98,False
USR_9c2a385ace39,A,F,20대,android,공격투자형,ad,2024-11-06,42,False
USR_6bf176a9288e,A,F,20대,android,안정형,ad,2024-07-28,57,False
USR_7ebc61199d96,A,F,20대,android,안정형,organic,2024-10-02,1,True
USR_88b109c9f61d,A,M,30대,android,안정추구형,search,2024-09-29,35,False
USR_2e01161c0961,A,F,40대,android,적극투자형,ad,2025-01-04,160,True
USR_f4062d4ca47c,A,F,30대,ios,적극투자형,ad,2025-02-17,66,False
USR_8a6e7c3bcf5d,A,F,30대,ios,적극투자형,ad,2025-01-05,189,False
USR_8065f844e42c,A,M,30대,ios,안정형,organic,2024-11-16,109,True
USR_5496df22094b,A,M,20대,ios,공격투자형,organic,2024-08-09,199,True
USR_116f4dfbdde4,A,F,50대이상,android,안정추구형,organic,2024-04-06,189,True
USR_57fcc005a4c9,A,M,40대,android,적극투자형,organic,2025-01-06,55,True
USR_fe1587149f40,A,F,40대,ios,위험중립형,ad,2024-04-28,118,True
USR_de6f94cca53c,A,M,40대,android,적극투자형,organic,2024-04-30,18,True
USR_21c619af5a52,A,F,20대,android,위험중립형,organic,2024-05-25,170,False
USR_4cbea6fca578,A,M,50대이상,ios,위험중립형,search,2025-01-03,36,True
USR_80f96fb29e60,A,F,30대,ios,위험중립형,organic,2024-04-17,167,True
USR_0e68fea02847,A,F,20대,ios,위험중립형,ad,2024-07-24,65,False
USR_3ce2948f6b44,A,F,30대,ios,위험중립형,organic,2024-06-07,24,False
USR_c3f3fb9d1be7,A,M,30대,ios,공격투자형,organic,2024-04-02,5,False
USR_3e2d5e4f2fca,A,M,40대,android,위험중립형,search,2024-07-03,70,False
USR_df195c334c17,A,F,30대,ios,안정형,ad,2024-03-07,135,True
USR_574167f92e01,A,F,50대이상,ios,공격투자형,organic,2024-06-21,26,True
USR_b08b2083a4d6,A,F,20대,ios,안정추구형,ad,2024-05-16,20,True
USR_6f8e458b853f,A,M,30대,ios,안정형,organic,2024-10-15,81,False
USR_6072847b1cde,A,F,20대,android,위험중립형,organic,2025-02-25,17,True
USR_249f2a5063d2,A,F,30대,ios,위험중립형,search,2024-09-02,146,False
USR_20a8b7ad5c84,A,M,30대,ios,안정추구형,organic,2024-07-04,41,False
USR_1f43098299d6,A,M,30대,android,공격투자형,search,2024-07-31,114,True
USR_49a6268d9d90,A,F,20대,android,적극투자형,organic,2024-12-20,158,False
USR_f288ee60a6ff,A,M,20대,android,적극투자형,organic,2024-08-05,186,False
USR_48124b75531c,A,M,30대,android,적극투자형,search,2024-06-06,165,False
USR_9acd30786856,A,M,30대,ios,공격투자형,ad,2024-08-07,200,False
USR_c5e468a566d3,A,M,30대,ios,적극투자형,ad,2024-09-11,187,False
USR_f63d19885b8a,A,M,30대,ios,안정추구형,ad,2024-06-07,142,False
USR_873fd56e519f,A,F,40대,android,안정추구형,ad,2024-08-26,53,True
USR_f558556a35bd,A,M,20대,ios,위험중립형,ad,2024-11-04,6,False
USR_0e32e54f4018,A,M,50대이상,ios,적극투자형,organic,2024-07-29,41,False
USR_c62e789dddbc,A,M,20대,android,안정형,search,2025-01-31,177,False
USR_c0f5ae77856e,A,M,50대이상,android,공격투자형,ad,2024-08-30,179,True
USR_a6f5129e5eaa,A,M,40대,ios,위험중립형,organic,2025-02-06,97,True
USR_7b1b31b854fa,A,M,20대,android,공격투자형,ad,2024-06-05,157,False
USR_957af43b3bb4,A,F,30대,android,위험중립형,search,2024-10-12,81,True
USR_942eda042772,A,M,40대,ios,위험중립형,ad,2024-07-11,107,True
USR_d67d289020bc,A,F,30대,android,적극투자형,search,2025-01-10,31,False
USR_482a6b5ac2be,A,M,20대,android,위험중립형,organic,2024-10-07,103,True
USR_992b0f29614a,A,M,30대,android,공격투자형,organic,2024-07-25,164,False
USR_948416526145,A,F,20대,android,적극투자형,organic,2024-03-01,153,False
USR_ac8b397fb743,A,F,20대,ios,공격투자형,organic,2025-01-10,140,True
USR_bf1b53314198,A,M,20대,android,위험중립형,search,2024-04-22,100,True
USR_a33395179132,A,F,20대,ios,안정추구형,organic,2024-04-21,30,False
USR_dd3cecd9c2ef,A,M,30대,android,공격투자형,ad,2024-08-27,24,False
USR_892719e34d4a,A,F,20대,ios,위험중립형,ad,2024-10-23,122,False
USR_a946eaeef54f,A,M,20대,android,위험중립형,organic,2024-04-26,10,False
USR_0246cfdecee6,A,M,30대,android,적극투자형,organic,2024-11-02,180,False
USR_a473b169c67c,A,M,30대,ios,위험중립형,organic,2025-01-17,187,True
USR_696e9f054b5c,A,M,30대,android,공격투자형,search,2024-09-10,86,False
USR_42cfe4321413,A,F,40대,ios,공격투자형,ad,2024-07-31,46,True
USR_4d792dc18b6f,A,F,30대,ios,위험중립형,ad,2025-02-06,193,True
USR_2cb0e4f57462,A,M,20대,ios,공격투자형,organic,2025-01-24,184,True
USR_4861ca6c1683,A,M,40대,ios,안정추구형,ad,2025-01-13,86,True
USR_c6c3fce2b343,A,F,50대이상,ios,공격투자형,organic,2024-07-15,24,True
USR_cbe69ecf2ea9,A,M,20대,android,적극투자형,search,2024-06-07,105,False
USR_86cf6d638a81,A,M,50대이상,ios,위험중립형,organic,2024-04-18,175,False
USR_a2f1d2255249,A,M,20대,ios,적극투자형,organic,2025-01-04,190,True
USR_2edc0de8eda5,A,M,20대,android,안정추구형,organic,2025-01-11,125,True
USR_ed370f8b2d5d,A,M,20대,ios,적극투자형,organic,2024-09-26,137,False
USR_fbe2c168fdd9,A,M,30대,ios,안정형,ad,2024-08-24,140,False
USR_048dd3d44299,A,M,50대이상,android,안정추구형,organic,2024-04-10,115,True
USR_672d07cdcc66,A,M,40대,ios,공격투자형,ad,2024-06-23,15,False
USR_d3be30bbf029,A,F,50대이상,ios,안정추구형,organic,2024-12-16,9,True
USR_d17d6b705351,A,F,20대,ios,적극투자형,ad,2024-04-30,46,True
USR_9b67441e94e2,A,M,40대,android,적극투자형,organic,2024-04-08,50,True
USR_b52ec8baa779,A,F,20대,android,위험중립형,organic,2024-06-20,163,False
USR_cb256cdeb4d2,A,F,20대,ios,공격투자형,ad,2024-07-29,132,True
USR_03d195ba466b,A,M,40대,ios,안정추구형,organic,2024-09-14,24,True
USR_527cb59b83a9,A,M,30대,ios,안정추구형,search,2024-05-10,128,True
USR_a6b1e08e7092,A,M,20대,android,적극투자형,search,2024-10-07,117,True
USR_84a9547fece7,A,F,30대,android,위험중립형,search,2025-02-25,31,True
USR_15bad849d88c,A,F,30대,android,안정추구형,organic,2025-01-28,5,False
USR_57b857b2bea1,A,F,30대,android,공격투자형,organic,2024-12-22,88,True
USR_cc68ac9a1a9d,A,M,20대,android,안정추구형,organic,2024-07-04,62,True
USR_c9dd7eda1ef7,A,M,50대이상,ios,위험중립형,search,2024-07-29,191,True
USR_bfc9b39789af,A,M,20대,ios,안정형,ad,2024-10-01,131,False
USR_27537e90fa55,A,F,30대,ios,적극투자형,organic,2024-12-11,158,True
USR_0884563b9efe,A,M,30대,android,안정형,organic,2024-09-02,162,False
USR_681fe40f1bbd,A,F,40대,android,공격투자형,ad,2025-01-12,20,True
USR_ddd969fcbd52,A,M,40대,android,적극투자형,search,2024-04-14,137,False
USR_5fa199b61bce,A,M,40대,android,적극투자형,organic,2024-10-08,125,False
USR_57151101d2cd,A,F,30대,ios,위험중립형,organic,2024-09-09,160,False
USR_517a0124a74b,A,M,20대,ios,위험중립형,search,2024-05-06,60,True
USR_ae34b86481ec,A,F,20대,android,적극투자형,organic,2024-07-29,26,False
USR_e57ce9452654,A,M,20대,android,공격투자형,ad,2024-03-04,7,False
USR_1c31ac79cd20,A,F,30대,android,위험중립형,organic,2024-10-10,99,False
USR_5d4fbf093973,A,M,40대,ios,위험중립형,ad,2024-10-25,64,True
USR_77e350ff6b7a,A,M,20대,android,적극투자형,organic,2025-01-22,122,False
USR_193989e19ea4,A,F,20대,android,안정추구형,organic,2024-03-03,75,False
USR_ef7ac90c23cb,A,F,40대,ios,위험중립형,search,2024-05-07,41,True
USR_8d7b48fb4f78,A,F,30대,ios,위험중립형,organic,2024-06-20,49,False
USR_b6f35829c6d1,A,M,20대,ios,안정추구형,ad,2024-10-28,146,True
USR_7972471650e3,A,M,20대,android,위험중립형,organic,2024-04-30,37,False
USR_03a5d3adedfa,A,F,40대,ios,적극투자형,ad,2024-09-27,120,True
USR_f867867dec61,A,F,20대,ios,공격투자형,organic,2024-08-25,131,False
USR_a4c5a5c4f489,A,M,20대,ios,위험중립형,ad,2024-04-18,77,True
USR_ddb4431f302b,A,M,20대,ios,적극투자형,organic,2024-10-10,36,False
USR_055e9975b467,A,F,20대,ios,적극투자형,search,2024-08-26,36,False
USR_52193520daa9,A,F,30대,ios,적극투자형,ad,2024-07-03,21,False
USR_5da5d966ba99,A,F,40대,ios,위험중립형,search,2024-06-24,49,True
USR_2287d1020e66,A,M,30대,ios,위험중립형,organic,2024-12-06,190,True
USR_756ca3ff40e5,A,F,20대,ios,공격투자형,ad,2025-02-22,197,True
USR_e7e1eda8229a,A,M,20대,android,적극투자형,organic,2024-07-27,115,False
USR_b9c123eb5f89,A,F,20대,ios,적극투자형,ad,2024-10-16,120,True
USR_7697a3d74a49,A,M,20대,ios,안정형,organic,2024-03-14,165,True
USR_231aa3d98a09,A,M,40대,ios,적극투자형,organic,2024-09-28,48,True
USR_8474ca27627c,A,F,30대,ios,적극투자형,ad,2024-03-22,9,False
USR_e1ef777ea185,A,F,30대,ios,공격투자형,search,2024-03-31,160,False
USR_52d7501fc7fe,A,F,20대,ios,공격투자형,organic,2024-07-01,76,False
USR_f783709bfeb6,A,M,30대,ios,적극투자형,search,2024-05-24,195,False
USR_2f449cc5ef2b,A,M,30대,android,안정형,search,2024-08-13,88,False
USR_7d0acd201861,A,F,30대,ios,위험중립형,ad,2024-05-12,188,True
USR_9142f7d64b3d,A,F,20대,android,적극투자형,ad,2024-10-14,176,False
USR_b625ab99ea9f,A,F,40대,ios,안정추구형,organic,2024-05-20,181,True
USR_edd39b7f4687,A,F,40대,android,안정추구형,organic,2025-01-24,14,False
USR_56738ec74aff,A,M,20대,android,안정추구형,search,2024-11-25,198,False
USR_ae140df5db09,A,F,30대,android,안정추구형,ad,2024-07-12,92,False
USR_3c15623b4e9d,A,F,30대,ios,위험중립형,search,2024-04-07,164,False
USR_b191bc9a089b,A,F,20대,ios,공격투자형,search,2024-07-20,37,False
USR_a1c307fc599e,A,F,20대,android,적극투자형,search,2024-04-22,170,False
USR_258d5e91b4a7,A,F,30대,ios,안정추구형,search,2025-02-10,63,False
USR_943bb1f21ca2,A,F,50대이상,ios,공격투자형,search,2024-08-03,133,True
USR_27a253133102,A,F,50대이상,android,안정형,search,2024-08-19,62,False
USR_7646a866b097,A,F,40대,ios,적극투자형,organic,2024-05-11,146,True
USR_6e0e3d71c115,A,M,30대,android,위험중립형,organic,2024-12-17,77,False
USR_ef8c9d99360d,A,M,20대,android,위험중립형,ad,2024-07-06,105,True
USR_5f57f4b4ed64,A,M,40대,android,적극투자형,organic,2024-12-06,33,True
USR_a7c01f05a6df,A,M,30대,android,공격투자형,organic,2024-07-30,35,False
USR_559cb8113a2e,A,M,20대,ios,안정형,ad,2024-05-23,122,False
USR_b340efc5af5e,A,F,30대,ios,적극투자형,organic,2024-03-18,83,False
USR_dce2d6570223,A,F,20대,ios,적극투자형,organic,2024-07-02,170,False
USR_1795bb3b1b27,A,M,30대,ios,안정형,ad,2024-06-28,104,True
USR_2ee3b9c1942d,A,F,40대,android,안정추구형,ad,2024-11-23,104,True
USR_2bb58ed22a03,A,F,30대,ios,위험중립형,ad,2024-12-28,148,True
USR_20266d0785cd,A,M,40대,android,공격투자형,organic,2025-01-14,87,False
USR_0c11b213c55b,A,F,20대,android,적극투자형,organic,2024-04-21,10,True
USR_c65cad9ae4e7,A,M,20대,ios,공격투자형,ad,2024-08-24,102,True
USR_56d413eff838,A,F,30대,ios,적극투자형,ad,2024-04-10,146,False
USR_c15672026743,A,F,30대,ios,위험중립형,ad,2025-02-26,135,False
USR_0788ea9729f2,A,M,40대,ios,적극투자형,ad,2024-12-05,154,False
USR_2a818c7b59b9,A,F,30대,android,안정추구형,search,2024-08-31,91,True
USR_00ffa44af832,A,M,50대이상,ios,안정형,organic,2024-04-14,90,False
USR_2771c1b9ba61,A,F,40대,ios,안정형,search,2025-02-02,177,True
USR_cb5c22ed40e8,A,M,30대,ios,안정형,search,2024-03-26,133,False
USR_ec40cb7fdc6f,A,F,40대,ios,위험중립형,organic,2025-01-01,87,True
USR_b5f3501eaad8,A,M,20대,ios,적극투자형,ad,2024-03-04,33,True
USR_f835637e2f5e,A,M,50대이상,ios,위험중립형,ad,2024-11-06,99,True
USR_dbd2c0f7e3df,A,F,20대,ios,안정형,organic,2024-12-20,176,True
USR_593b3ae8e1ab,A,F,20대,android,적극투자형,search,2025-02-08,76,True
USR_944e9a900128,A,F,30대,ios,위험중립형,organic,2025-02-22,100,True
USR_b48cec785994,A,M,20대,android,위험중립형,organic,2024-05-05,197,False
USR_44f4624c6431,A,F,20대,ios,위험중립형,ad,2024-10-22,141,False
USR_38a1bd1c6f2e,A,M,30대,ios,위험중립형,organic,2025-01-20,191,False
USR_133de16fb251,A,M,40대,ios,안정추구형,organic,2024-10-20,121,True
USR_e1ab718893a1,A,M,30대,ios,위험중립형,organic,2024-06-13,154,False
USR_3f32b68946a4,A,F,20대,ios,적극투자형,organic,2024-04-06,195,False
USR_d0a1871687e0,A,M,20대,ios,위험중립형,organic,2024-03-20,103,False
USR_1c5303eb3fd0,A,F,50대이상,ios,위험중립형,ad,2024-03-17,126,True
USR_0297d009c3e9,A,M,30대,ios,적극투자형,organic,2024-08-29,51,True
USR_3a57ba394663,A,F,20대,android,위험중립형,search,2025-02-24,158,False
USR_eb84757df5d9,A,F,30대,android,공격투자형,ad,2025-02-11,51,True
USR_f433ca0071c0,A,M,40대,ios,위험중립형,ad,2025-02-27,53,True
USR_8b3857fc53c6,A,M,20대,android,위험중립형,ad,2024-04-06,67,False
USR_f9ed515ebf4d,A,F,20대,ios,위험중립형,ad,2024-09-01,126,True
USR_a7be272c95aa,A,F,20대,android,안정형,search,2024-11-23,31,True
USR_dc66e001adc3,A,F,30대,ios,적극투자형,search,2024-04-27,194,False
USR_6d33a54286dc,A,M,20대,ios,적극투자형,organic,2025-02-17,187,True
USR_a87a7c081c52,A,F,20대,ios,공격투자형,search,2024-10-07,118,False
USR_1bcb87942e14,A,M,20대,ios,공격투자형,organic,2024-03-12,151,True
USR_778eff2be444,A,F,20대,ios,공격투자형,organic,2024-12-16,53,True
USR_499a8fd8ca19,A,F,20대,ios,안정형,organic,2024-08-14,29,False
USR_1891e7185e10,A,M,30대,ios,공격투자형,organic,2024-07-19,123,True
USR_2f52ad0151ed,A,M,20대,ios,공격투자형,search,2024-09-21,36,False
USR_1a0a113855c1,A,F,20대,ios,적극투자형,organic,2024-10-17,12,True
USR_1ca579049698,A,M,30대,ios,공격투자형,organic,2025-02-25,147,False
USR_0cd964001b9f,A,M,30대,ios,적극투자형,organic,2024-08-20,153,False
USR_c4c8a13d0cc2,A,M,30대,ios,안정추구형,search,2024-11-09,172,True
USR_ca5f335bcafa,A,F,20대,android,위험중립형,search,2024-11-06,189,False
USR_7c57f1c2e5b2,A,M,20대,ios,적극투자형,organic,2024-05-22,95,True
USR_4e3c0098dd03,A,M,20대,android,위험중립형,organic,2025-01-29,182,False
USR_5544e954e833,A,F,30대,ios,위험중립형,search,2024-09-02,68,True
USR_bd74aaa2c10d,A,M,30대,android,공격투자형,ad,2024-12-27,195,False
USR_08f43f997094,A,F,20대,android,공격투자형,organic,2025-01-24,47,False
USR_d684e224f169,A,F,30대,ios,공격투자형,ad,2024-03-08,109,True
USR_81090710c651,A,F,40대,android,위험중립형,organic,2024-08-13,108,True
USR_f59681a9093f,A,F,20대,ios,안정형,ad,2024-11-21,60,False
USR_ae6b39dbb3df,A,M,20대,ios,적극투자형,organic,2024-08-27,148,False
